transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,discount_pct,total_amount
TX303507,CUST100121,PROD200592,4,2022-03-07,Credit Card,10,4210.6
TX303508,CUST100143,PROD200811,1,2022-12-06,Credit Card,0,450.14
TX303509,CUST100683,PROD200058,3,2022-03-10,Credit Card,20,1128.0
TX303510,CUST100454,PROD200160,4,2023-04-26,Debit Card,0,624.96
TX303511,CUST100367,PROD200102,1,2024-08-15,Credit Card,10,996.22
TX303512,CUST100758,PROD200845,1,2023-11-16,Debit Card,20,911.76
TX303513,CUST100246,PROD200411,1,2021-10-19,Mobile Pay,0,1048.77
TX303514,CUST100922,PROD200785,1,2021-11-26,Debit Card,30,141.37
TX303515,CUST101068,PROD200182,3,2022-01-12,Credit Card,0,4356.99
TX303516,CUST100764,PROD200416,1,2022-03-29,Credit Card,5,832.14
TX303517,CUST100374,PROD201139,3,2024-06-17,Credit Card,15,2233.01
TX303518,CUST101314,PROD200398,1,2022-06-02,Mobile Pay,0,439.63
TX303519,CUST100206,PROD200956,1,2022-02-02,Credit Card,0,785.58
TX303520,CUST100518,PROD200778,3,2021-08-23,Cash,0,945.51
TX303521,CUST100241,PROD201699,2,2022-01-07,Credit Card,0,1161.3
TX303522,CUST101137,PROD200654,4,2024-10-06,Credit Card,0,2634.28
TX303523,CUST100818,PROD200436,4,2024-03-07,Cash,0,1644.8
TX303524,CUST100301,PROD200317,3,2021-04-22,Credit Card,5,1134.93
TX303525,CUST101299,PROD200605,1,2024-01-30,Credit Card,0,452.02
TX303526,CUST101119,PROD201273,3,2023-08-03,Mobile Pay,30,566.58
TX303527,CUST101317,PROD200910,1,2024-08-13,Credit Card,10,817.36
TX303528,CUST100700,PROD201470,3,2024-01-31,Debit Card,0,1771.68
TX303529,CUST101383,PROD200496,4,2021-05-30,Credit Card,10,2874.2
TX303530,CUST100287,PROD201366,3,2022-08-19,Mobile Pay,15,1610.43
TX303531,CUST100153,PROD200426,4,2024-10-07,Cash,0,4304.4
TX303532,CUST100422,PROD200817,4,2021-05-18,Credit Card,15,4445.64
TX303533,CUST100849,PROD201022,4,2022-05-29,Mobile Pay,10,5138.68
TX303534,CUST100049,PROD200239,3,2021-07-21,Credit Card,15,2502.85
TX303535,CUST101230,PROD201082,2,2022-02-09,Credit Card,10,2364.62
TX303536,CUST100563,PROD201550,3,2024-04-04,Debit Card,10,1983.47
TX303537,CUST100853,PROD200796,3,2023-09-25,Cash,0,2312.67
TX303538,CUST100882,PROD200202,2,2022-11-09,Cash,0,2359.16
TX303539,CUST100661,PROD201772,2,2023-01-02,Debit Card,5,1666.72
TX303540,CUST100564,PROD201489,4,2021-09-20,Debit Card,0,4819.32
TX303541,CUST100212,PROD201319,1,2024-10-06,Mobile Pay,5,398.65
TX303542,CUST101089,PROD200286,1,2024-09-04,Cash,0,640.12
TX303543,CUST101255,PROD200072,4,2022-04-26,Debit Card,0,4518.96
TX303544,CUST100810,PROD200725,3,2021-07-24,Credit Card,0,2878.47
TX303545,CUST100849,PROD201546,1,2022-08-07,Cash,0,1319.7
TX303546,CUST101343,PROD200336,3,2024-06-22,Cash,10,2273.91
TX303547,CUST101160,PROD201760,2,2021-05-23,Mobile Pay,0,949.0
TX303548,CUST100880,PROD201341,2,2022-02-01,Credit Card,0,2423.56
TX303549,CUST101088,PROD200202,4,2022-10-13,Cash,0,4718.32
TX303550,CUST101155,PROD200230,3,2023-09-23,Mobile Pay,15,3633.72
TX303551,CUST100333,PROD200903,4,2023-07-12,Debit Card,10,3174.34
TX303552,CUST100031,PROD201586,1,2022-11-04,Cash,0,832.47
TX303553,CUST100867,PROD201080,1,2024-06-16,Mobile Pay,0,1037.97
TX303554,CUST100897,PROD200643,1,2024-09-12,Debit Card,10,139.03
TX303555,CUST101266,PROD201443,3,2022-09-19,Debit Card,20,2000.21
TX303556,CUST101215,PROD200914,4,2024-04-11,Credit Card,0,1570.12
TX303557,CUST101165,PROD200279,4,2021-11-09,Debit Card,10,4980.13
TX303558,CUST100600,PROD200808,1,2024-03-04,Credit Card,0,278.49
TX303559,CUST100987,PROD201328,4,2024-03-06,Credit Card,0,4031.56
TX303560,CUST101214,PROD200465,2,2023-01-17,Cash,10,2589.97
TX303561,CUST101172,PROD200736,2,2022-10-10,Credit Card,0,2802.52
TX303562,CUST100598,PROD201197,2,2023-05-28,Mobile Pay,10,2689.47
TX303563,CUST101439,PROD200803,2,2021-12-12,Debit Card,0,876.74
TX303564,CUST100519,PROD200265,4,2021-01-10,Debit Card,5,2306.56
TX303565,CUST100868,PROD200246,2,2022-10-04,Credit Card,0,2013.22
TX303566,CUST100015,PROD200077,2,2022-05-20,Credit Card,0,25.18
TX303567,CUST101129,PROD201670,2,2022-03-30,Credit Card,0,649.08
TX303568,CUST100282,PROD201675,2,2024-08-05,Credit Card,5,1458.86
TX303569,CUST101127,PROD200853,2,2023-06-13,Mobile Pay,0,2010.86
TX303570,CUST100360,PROD200252,3,2022-07-21,Cash,0,694.29
TX303571,CUST101058,PROD200474,3,2023-01-07,Mobile Pay,0,3764.16
TX303572,CUST100112,PROD200175,2,2021-10-03,Cash,15,732.04
TX303573,CUST100307,PROD201444,2,2024-10-23,Debit Card,10,1647.07
TX303574,CUST100958,PROD200970,4,2022-11-11,Debit Card,0,4663.8
TX303575,CUST101076,PROD201595,2,2023-09-10,Credit Card,5,1428.48
TX303576,CUST101104,PROD201484,1,2023-08-06,Cash,10,176.16
TX303577,CUST100833,PROD200253,3,2023-07-02,Credit Card,20,1597.34
TX303578,CUST101392,PROD201543,2,2023-01-05,Debit Card,0,1496.3
TX303579,CUST100241,PROD200902,3,2022-09-18,Credit Card,0,3438.42
TX303580,CUST100030,PROD200106,2,2023-09-25,Debit Card,10,1189.03
TX303581,CUST100703,PROD201194,1,2024-02-04,Credit Card,0,1075.64
TX303582,CUST100868,PROD200057,2,2021-08-11,Credit Card,0,2365.16
TX303583,CUST101384,PROD201360,3,2021-12-26,Debit Card,10,683.51
TX303584,CUST100232,PROD201365,3,2024-08-15,Credit Card,0,4086.81
TX303585,CUST101057,PROD200941,3,2024-05-27,Credit Card,0,3178.29
TX303586,CUST101266,PROD201313,4,2021-06-17,Credit Card,10,2580.16
TX303587,CUST100950,PROD200083,3,2022-07-29,Credit Card,0,2958.06
TX303588,CUST100058,PROD201140,2,2021-10-14,Mobile Pay,10,1863.09
TX303589,CUST100770,PROD200711,1,2024-01-09,Debit Card,20,779.05
TX303590,CUST101101,PROD201557,1,2022-02-07,Mobile Pay,5,565.01
TX303591,CUST100717,PROD201242,2,2022-06-24,Credit Card,5,67.11
TX303592,CUST100301,PROD201761,4,2024-07-07,Credit Card,5,2629.98
TX303593,CUST100802,PROD200900,2,2021-06-06,Debit Card,15,2549.34
TX303594,CUST100896,PROD201125,3,2021-06-04,Credit Card,0,1018.83
TX303595,CUST100111,PROD200656,4,2021-02-08,Credit Card,0,3499.56
TX303596,CUST101436,PROD200455,2,2023-11-05,Debit Card,20,2308.16
TX303597,CUST100316,PROD200658,4,2024-07-17,Debit Card,10,796.14
TX303598,CUST101168,PROD200772,1,2021-03-05,Credit Card,0,610.8
TX303599,CUST100667,PROD200790,2,2024-04-06,Credit Card,15,93.19
TX303600,CUST100689,PROD200850,2,2024-03-31,Cash,0,2435.16
TX303601,CUST100017,PROD200525,1,2023-04-10,Credit Card,10,914.05
TX303602,CUST101374,PROD200265,4,2024-04-23,Mobile Pay,30,1699.57
TX303603,CUST101178,PROD201310,1,2022-03-12,Mobile Pay,5,1230.38
TX303604,CUST100777,PROD200140,4,2021-03-17,Mobile Pay,15,2383.16
TX303605,CUST100359,PROD200894,2,2024-02-04,Credit Card,10,221.54
TX303606,CUST100331,PROD200405,4,2022-06-18,Credit Card,20,207.97
TX303607,CUST100527,PROD200292,4,2024-01-19,Mobile Pay,30,2344.27
TX303608,CUST100011,PROD201054,3,2024-01-11,Credit Card,0,3542.37
TX303609,CUST101098,PROD201194,3,2023-08-25,Credit Card,0,3226.92
TX303610,CUST100211,PROD200354,3,2024-09-01,Credit Card,5,1530.19
TX303611,CUST100640,PROD200204,1,2021-11-01,Credit Card,30,858.49
TX303612,CUST100282,PROD201501,1,2023-01-20,Cash,5,369.74
TX303613,CUST101218,PROD200993,3,2023-03-15,Mobile Pay,15,442.76
TX303614,CUST100779,PROD200290,2,2022-04-03,Cash,15,1725.36
TX303615,CUST101053,PROD200110,2,2024-04-22,Debit Card,5,2157.58
TX303616,CUST101032,PROD201091,2,2022-08-19,Credit Card,5,1048.89
TX303617,CUST101332,PROD201718,1,2021-10-02,Debit Card,0,512.05
TX303618,CUST101468,PROD200372,4,2023-08-10,Credit Card,0,4223.88
TX303619,CUST101333,PROD200195,1,2023-10-24,Credit Card,20,1115.57
TX303620,CUST100676,PROD200125,3,2023-11-12,Credit Card,0,1426.89
TX303621,CUST100704,PROD201710,4,2021-07-05,Debit Card,20,1264.77
TX303622,CUST100425,PROD200261,2,2023-03-24,Credit Card,0,969.0
TX303623,CUST100590,PROD200886,1,2023-01-16,Mobile Pay,0,221.93
TX303624,CUST100090,PROD200923,1,2023-10-26,Mobile Pay,0,925.16
TX303625,CUST100455,PROD200154,3,2021-01-22,Credit Card,20,3141.31
TX303626,CUST100443,PROD201604,2,2024-09-19,Credit Card,0,34.52
TX303627,CUST100078,PROD200107,1,2022-05-05,Cash,10,826.63
TX303628,CUST101498,PROD201446,1,2024-06-11,Mobile Pay,0,999.35
TX303629,CUST100926,PROD200034,4,2021-12-06,Mobile Pay,5,4313.87
TX303630,CUST100102,PROD201067,1,2023-11-19,Credit Card,0,510.52
TX303631,CUST100622,PROD200654,4,2021-10-15,Credit Card,0,2634.28
TX303632,CUST101479,PROD200722,1,2023-07-03,Credit Card,0,1399.3
TX303633,CUST100989,PROD200997,2,2021-11-23,Credit Card,5,2207.48
TX303634,CUST101337,PROD200415,3,2022-01-02,Credit Card,0,104.91
TX303635,CUST101270,PROD200999,2,2024-03-05,Cash,0,557.76
TX303636,CUST100233,PROD200284,3,2024-03-04,Credit Card,0,3736.2
TX303637,CUST100643,PROD201470,1,2024-09-12,Mobile Pay,0,590.56
TX303638,CUST101258,PROD200517,2,2021-10-27,Credit Card,10,1117.94
TX303639,CUST100789,PROD201753,4,2023-09-18,Credit Card,0,3639.96
TX303640,CUST100386,PROD200026,3,2023-01-05,Credit Card,0,1350.09
TX303641,CUST100846,PROD200226,3,2021-03-24,Credit Card,15,2023.71
TX303642,CUST100037,PROD201448,1,2022-03-25,Cash,0,1181.52
TX303643,CUST101184,PROD201591,3,2023-09-26,Credit Card,0,1843.71
TX303644,CUST101485,PROD201391,3,2022-04-20,Mobile Pay,5,1045.18
TX303645,CUST101472,PROD201333,3,2021-05-09,Mobile Pay,15,2935.61
TX303646,CUST101140,PROD200847,1,2022-06-26,Mobile Pay,5,68.18
TX303647,CUST100240,PROD201128,2,2023-01-27,Debit Card,0,1575.38
TX303648,CUST101049,PROD200017,1,2022-04-25,Debit Card,0,1209.38
TX303649,CUST100561,PROD201228,4,2021-03-29,Credit Card,0,782.84
TX303650,CUST100805,PROD200042,3,2024-10-01,Debit Card,20,3484.25
TX303651,CUST100297,PROD200088,3,2022-02-28,Mobile Pay,15,2399.6
TX303652,CUST100804,PROD200585,2,2023-11-27,Credit Card,0,1073.76
TX303653,CUST100153,PROD200156,3,2023-01-10,Cash,0,3846.36
TX303654,CUST100731,PROD201289,2,2023-03-06,Mobile Pay,0,2196.36
TX303655,CUST100467,PROD200133,3,2023-08-20,Mobile Pay,20,417.62
TX303656,CUST100048,PROD200463,3,2023-07-21,Credit Card,5,3086.92
TX303657,CUST100045,PROD201624,1,2021-04-06,Credit Card,15,1258.76
TX303658,CUST101308,PROD201771,1,2021-03-23,Credit Card,5,1200.51
TX303659,CUST100779,PROD201155,4,2024-08-21,Cash,15,4582.18
TX303660,CUST100081,PROD200740,2,2022-10-26,Credit Card,0,2045.94
TX303661,CUST101067,PROD201057,4,2021-07-31,Credit Card,0,1999.48
TX303662,CUST100954,PROD200082,1,2023-12-04,Credit Card,0,1162.51
TX303663,CUST100272,PROD200928,2,2024-07-21,Credit Card,30,683.19
TX303664,CUST100393,PROD201155,1,2022-07-15,Credit Card,0,1347.7
TX303665,CUST100789,PROD201451,2,2022-06-24,Debit Card,0,2904.94
TX303666,CUST100594,PROD200865,3,2024-03-31,Mobile Pay,15,155.91
TX303667,CUST100057,PROD200203,4,2024-01-20,Credit Card,20,1574.53
TX303668,CUST100564,PROD201359,4,2024-03-13,Cash,20,1538.21
TX303669,CUST100000,PROD200961,2,2021-12-23,Debit Card,0,2171.6
TX303670,CUST100215,PROD200496,4,2023-02-11,Credit Card,20,2554.85
TX303671,CUST101340,PROD200441,1,2024-08-31,Cash,10,1286.32
TX303672,CUST101251,PROD200827,4,2023-02-15,Credit Card,20,2380.06
TX303673,CUST101496,PROD201281,2,2023-01-19,Cash,20,1462.24
TX303674,CUST100765,PROD201315,4,2024-04-18,Cash,0,3654.12
TX303675,CUST100670,PROD201148,4,2024-08-31,Debit Card,5,2491.55
TX303676,CUST101310,PROD201686,1,2021-06-09,Credit Card,5,1047.32
TX303677,CUST100510,PROD200870,3,2023-11-25,Debit Card,15,2408.91
TX303678,CUST100914,PROD201782,1,2022-05-31,Cash,0,531.69
TX303679,CUST101481,PROD201198,4,2023-02-10,Debit Card,0,638.2
TX303680,CUST100094,PROD201515,4,2022-04-02,Cash,10,1087.13
TX303681,CUST100492,PROD200868,3,2023-11-24,Debit Card,5,2713.29
TX303682,CUST100764,PROD200079,3,2023-04-12,Credit Card,20,720.46
TX303683,CUST101021,PROD201642,1,2022-12-24,Credit Card,10,622.76
TX303684,CUST100149,PROD200811,3,2022-12-08,Debit Card,0,1350.42
TX303685,CUST101046,PROD200914,1,2023-09-25,Cash,30,274.77
TX303686,CUST100755,PROD201328,2,2023-09-15,Credit Card,5,1914.99
TX303687,CUST101238,PROD201533,4,2024-05-22,Credit Card,5,842.92
TX303688,CUST100398,PROD201367,3,2021-01-14,Credit Card,20,2822.54
TX303689,CUST100409,PROD200569,2,2023-10-25,Debit Card,10,400.72
TX303690,CUST100130,PROD201114,2,2021-10-12,Debit Card,5,574.45
TX303691,CUST100854,PROD201670,1,2023-06-20,Debit Card,0,324.54
TX303692,CUST100147,PROD200861,1,2021-12-06,Credit Card,30,677.0
TX303693,CUST100380,PROD200168,3,2022-04-17,Credit Card,0,3865.23
TX303694,CUST101132,PROD201357,1,2021-06-07,Cash,0,1433.09
TX303695,CUST100551,PROD201657,2,2023-11-20,Credit Card,15,2160.04
TX303696,CUST101144,PROD201011,2,2024-08-10,Credit Card,5,604.09
TX303697,CUST100294,PROD200235,4,2022-07-30,Debit Card,0,404.24
TX303698,CUST101143,PROD200398,2,2022-03-10,Mobile Pay,0,879.26
TX303699,CUST100455,PROD200587,3,2021-11-04,Credit Card,30,2383.86
TX303700,CUST100168,PROD200820,4,2022-01-18,Mobile Pay,5,1293.1
TX303701,CUST100709,PROD201012,1,2021-11-19,Credit Card,0,365.11
TX303702,CUST101166,PROD200476,4,2023-01-12,Credit Card,20,2198.27
TX303703,CUST100036,PROD201558,2,2024-05-17,Debit Card,5,2796.4
TX303704,CUST101284,PROD200844,3,2021-08-31,Cash,0,3520.86
TX303705,CUST100230,PROD200584,1,2024-09-15,Credit Card,0,74.16
TX303706,CUST100253,PROD201111,1,2022-04-17,Debit Card,10,1332.1
TX303707,CUST100328,PROD200614,2,2023-04-30,Credit Card,5,924.88
TX303708,CUST101320,PROD200605,3,2022-11-08,Debit Card,0,1356.06
TX303709,CUST100979,PROD200960,2,2021-08-21,Credit Card,5,782.12
TX303710,CUST100009,PROD200777,2,2023-09-14,Debit Card,0,1989.02
TX303711,CUST100445,PROD201276,3,2024-10-14,Debit Card,30,1788.38
TX303712,CUST100921,PROD200357,2,2023-09-08,Cash,0,2066.86
TX303713,CUST100835,PROD201081,3,2023-09-09,Debit Card,10,1644.84
TX303714,CUST101253,PROD201422,3,2022-03-08,Debit Card,10,1595.56
TX303715,CUST100077,PROD200520,2,2024-04-24,Debit Card,10,1322.5
TX303716,CUST101448,PROD200524,2,2021-11-27,Mobile Pay,0,2163.1
TX303717,CUST100192,PROD201440,4,2024-08-18,Cash,0,853.0
TX303718,CUST100400,PROD200392,1,2023-04-22,Cash,30,207.68
TX303719,CUST100108,PROD201666,1,2021-02-15,Debit Card,0,1414.19
TX303720,CUST100791,PROD201245,3,2022-05-15,Debit Card,15,928.68
TX303721,CUST100262,PROD201352,4,2021-03-30,Credit Card,0,3149.28
TX303722,CUST100328,PROD201395,3,2021-09-19,Cash,0,3292.11
TX303723,CUST100362,PROD201534,4,2024-03-20,Credit Card,5,4204.78
TX303724,CUST101401,PROD200152,3,2024-04-28,Credit Card,0,4246.83
TX303725,CUST101364,PROD200892,1,2021-11-26,Debit Card,30,365.31
TX303726,CUST100258,PROD200983,4,2021-10-03,Credit Card,15,2339.61
TX303727,CUST101358,PROD200479,2,2024-07-13,Mobile Pay,20,476.22
TX303728,CUST100084,PROD200582,2,2023-11-16,Cash,10,2414.68
TX303729,CUST100307,PROD200856,1,2021-03-22,Debit Card,0,1021.19
TX303730,CUST100261,PROD200019,4,2024-03-18,Credit Card,5,5252.13
TX303731,CUST100796,PROD200592,2,2021-10-28,Debit Card,15,1988.34
TX303732,CUST100630,PROD200227,2,2021-04-25,Debit Card,0,2476.26
TX303733,CUST100679,PROD201369,2,2021-12-07,Credit Card,20,1677.55
TX303734,CUST100864,PROD200018,1,2022-06-13,Mobile Pay,10,82.91
TX303735,CUST101475,PROD200443,3,2022-01-04,Credit Card,10,2057.37
TX303736,CUST101274,PROD201700,2,2023-11-25,Cash,10,1999.28
TX303737,CUST100323,PROD200367,2,2023-04-11,Cash,15,1417.26
TX303738,CUST100924,PROD200898,3,2024-05-12,Mobile Pay,0,4113.24
TX303739,CUST101252,PROD201642,2,2024-02-29,Debit Card,0,1383.9
TX303740,CUST101320,PROD200888,4,2024-07-29,Debit Card,5,5522.84
TX303741,CUST100726,PROD200725,2,2021-02-08,Mobile Pay,5,1823.03
TX303742,CUST101260,PROD201774,3,2024-09-17,Cash,20,2363.64
TX303743,CUST100977,PROD200146,1,2022-08-04,Cash,0,1373.05
TX303744,CUST100216,PROD201716,1,2021-06-25,Cash,20,644.16
TX303745,CUST101269,PROD201527,4,2022-03-20,Debit Card,5,4590.17
TX303746,CUST100447,PROD200429,2,2023-07-09,Credit Card,5,2319.25
TX303747,CUST100318,PROD200847,2,2024-05-27,Credit Card,0,143.54
TX303748,CUST100993,PROD201463,3,2023-08-24,Debit Card,10,1987.9
TX303749,CUST101455,PROD200197,3,2023-09-14,Credit Card,10,1607.69
TX303750,CUST101427,PROD200996,4,2021-12-16,Debit Card,0,3921.84
TX303751,CUST100036,PROD201310,4,2022-03-26,Debit Card,10,4662.5
TX303752,CUST100730,PROD200564,2,2023-04-22,Credit Card,0,285.88
TX303753,CUST101365,PROD200368,2,2024-05-15,Credit Card,10,1427.56
TX303754,CUST101010,PROD201263,4,2021-10-20,Cash,10,1011.78
TX303755,CUST101412,PROD200801,1,2024-04-08,Mobile Pay,10,1191.1
TX303756,CUST101057,PROD201310,1,2022-01-08,Cash,0,1295.14
TX303757,CUST100038,PROD200699,1,2024-06-30,Credit Card,0,1442.27
TX303758,CUST100208,PROD201418,1,2024-09-12,Debit Card,15,864.68
TX303759,CUST100829,PROD200995,4,2023-11-13,Cash,0,5471.6
TX303760,CUST100855,PROD200517,3,2022-06-26,Debit Card,15,1583.75
TX303761,CUST101175,PROD200774,1,2021-12-10,Credit Card,0,1221.36
TX303762,CUST100898,PROD200560,4,2022-12-03,Credit Card,15,4725.29
TX303763,CUST101388,PROD201735,1,2023-07-18,Credit Card,0,943.2
TX303764,CUST101222,PROD200059,2,2024-05-06,Credit Card,5,938.05
TX303765,CUST100600,PROD200544,1,2024-04-24,Credit Card,20,944.69
TX303766,CUST100759,PROD201016,4,2021-05-21,Debit Card,0,2000.64
TX303767,CUST101102,PROD200302,2,2022-04-16,Debit Card,0,710.26
TX303768,CUST100433,PROD201267,2,2023-02-14,Cash,5,608.65
TX303769,CUST100841,PROD201707,1,2023-03-01,Credit Card,20,710.1
TX303770,CUST100031,PROD201230,1,2021-09-28,Debit Card,0,1010.06
TX303771,CUST101110,PROD201398,2,2021-08-11,Debit Card,15,1886.52
TX303772,CUST100392,PROD200282,3,2021-02-03,Mobile Pay,10,589.33
TX303773,CUST101267,PROD200477,4,2022-02-19,Credit Card,0,2964.28
TX303774,CUST101255,PROD201045,4,2023-12-07,Credit Card,0,2329.2
TX303775,CUST100909,PROD200558,4,2023-10-30,Credit Card,0,3838.48
TX303776,CUST100191,PROD200348,4,2023-05-10,Cash,10,2779.88
TX303777,CUST100269,PROD201512,4,2021-11-03,Mobile Pay,5,5430.96
TX303778,CUST100737,PROD200669,2,2024-05-25,Debit Card,0,1270.44
TX303779,CUST100076,PROD200257,4,2021-07-17,Cash,10,3615.88
TX303780,CUST100734,PROD200654,3,2021-12-30,Debit Card,5,1876.92
TX303781,CUST100883,PROD201070,3,2023-09-02,Credit Card,0,3777.42
TX303782,CUST101190,PROD201050,1,2024-06-13,Mobile Pay,30,210.15
TX303783,CUST100283,PROD201050,1,2024-05-13,Credit Card,15,255.19
TX303784,CUST101112,PROD201420,1,2021-03-21,Credit Card,0,1174.02
TX303785,CUST100543,PROD200144,1,2023-12-25,Mobile Pay,20,1050.49
TX303786,CUST100648,PROD200586,2,2023-10-28,Credit Card,20,517.25
TX303787,CUST101179,PROD201722,3,2021-08-29,Credit Card,0,1590.33
TX303788,CUST100249,PROD200521,2,2021-07-10,Credit Card,0,1895.04
TX303789,CUST100094,PROD201144,3,2023-09-15,Debit Card,10,3771.06
TX303790,CUST100016,PROD200800,2,2024-09-12,Credit Card,20,1590.18
TX303791,CUST100116,PROD201485,3,2021-09-24,Credit Card,15,3288.74
TX303792,CUST100982,PROD201700,1,2024-05-20,Debit Card,0,1110.71
TX303793,CUST100332,PROD200381,3,2024-01-10,Mobile Pay,0,172.77
TX303794,CUST101103,PROD200775,1,2021-01-03,Credit Card,5,55.55
TX303795,CUST100645,PROD200672,3,2024-10-21,Debit Card,0,3632.13
TX303796,CUST101455,PROD201441,2,2024-08-22,Debit Card,0,76.6
TX303797,CUST101226,PROD200326,4,2023-06-03,Credit Card,10,3138.3
TX303798,CUST100115,PROD201414,3,2023-12-06,Credit Card,5,251.8
TX303799,CUST100962,PROD201320,2,2023-05-12,Debit Card,0,1505.7
TX303800,CUST101243,PROD200629,4,2023-01-29,Cash,20,826.4
TX303801,CUST101276,PROD201798,2,2021-03-30,Credit Card,0,2983.74
TX303802,CUST101192,PROD200083,4,2023-12-22,Credit Card,5,3746.88
TX303803,CUST100846,PROD200145,1,2023-05-29,Credit Card,5,122.26
TX303804,CUST100315,PROD201194,3,2022-04-15,Debit Card,0,3226.92
TX303805,CUST100809,PROD201357,2,2023-09-15,Debit Card,10,2579.56
TX303806,CUST100371,PROD200423,3,2023-02-20,Debit Card,20,206.52
TX303807,CUST100759,PROD201332,1,2022-12-19,Cash,5,1362.86
TX303808,CUST100876,PROD201549,1,2024-04-21,Mobile Pay,15,105.3
TX303809,CUST100976,PROD200660,3,2024-03-25,Mobile Pay,0,652.5
TX303810,CUST100155,PROD200762,2,2021-07-20,Cash,0,1896.8
TX303811,CUST100613,PROD200568,2,2023-05-22,Debit Card,5,1068.66
TX303812,CUST101036,PROD200346,2,2021-10-02,Credit Card,20,1214.58
TX303813,CUST100507,PROD201325,3,2022-06-06,Credit Card,5,298.37
TX303814,CUST100464,PROD200346,2,2023-09-05,Debit Card,0,1518.22
TX303815,CUST100782,PROD200407,2,2022-04-22,Mobile Pay,10,1509.05
TX303816,CUST100803,PROD200132,4,2021-06-21,Credit Card,0,5488.88
TX303817,CUST100219,PROD201705,2,2022-08-04,Cash,10,690.39
TX303818,CUST100014,PROD200613,1,2024-05-10,Mobile Pay,0,266.04
TX303819,CUST100116,PROD200987,2,2024-01-19,Cash,5,2123.19
TX303820,CUST100330,PROD200105,3,2023-04-17,Cash,10,2030.0
TX303821,CUST100055,PROD200170,3,2022-06-12,Credit Card,0,2569.11
TX303822,CUST101374,PROD200639,2,2022-01-23,Credit Card,20,2028.74
TX303823,CUST101155,PROD201273,3,2021-01-12,Credit Card,0,809.4
TX303824,CUST101249,PROD201567,3,2021-01-15,Cash,0,3756.0
TX303825,CUST100307,PROD201751,2,2024-03-29,Credit Card,5,450.76
TX303826,CUST101498,PROD200261,4,2023-12-07,Credit Card,20,1550.4
TX303827,CUST100221,PROD200493,4,2021-08-30,Debit Card,0,3444.64
TX303828,CUST101196,PROD201267,4,2023-12-01,Debit Card,20,1025.09
TX303829,CUST101363,PROD201474,4,2021-01-15,Debit Card,10,2117.05
TX303830,CUST100796,PROD200902,1,2023-02-08,Mobile Pay,15,974.22
TX303831,CUST101180,PROD200289,2,2024-09-02,Credit Card,20,1490.0
TX303832,CUST100150,PROD201286,3,2022-02-25,Debit Card,5,67.2
TX303833,CUST101201,PROD201337,3,2022-10-09,Debit Card,10,274.0
TX303834,CUST100111,PROD200084,2,2023-04-18,Credit Card,5,1349.27
TX303835,CUST100682,PROD201438,3,2023-01-12,Debit Card,15,1282.57
TX303836,CUST101161,PROD201352,1,2021-08-07,Debit Card,0,787.32
TX303837,CUST101256,PROD200044,4,2021-11-13,Debit Card,15,5091.02
TX303838,CUST100331,PROD200814,2,2023-05-23,Credit Card,10,2024.98
TX303839,CUST100892,PROD200332,3,2024-08-27,Cash,10,2927.04
TX303840,CUST101330,PROD200464,1,2024-04-13,Mobile Pay,0,988.39
TX303841,CUST100160,PROD200199,3,2022-06-04,Credit Card,15,3756.89
TX303842,CUST101425,PROD201224,1,2022-06-20,Credit Card,0,42.58
TX303843,CUST100277,PROD200328,3,2024-01-03,Debit Card,30,898.61
TX303844,CUST101343,PROD201703,4,2023-05-18,Credit Card,0,699.12
TX303845,CUST100896,PROD200239,2,2024-03-02,Debit Card,10,1766.72
